2398	Training/data/TS_random_01/random/2021-12-15/2398/C0146-2398M1111-0__200_2-04788549.wav	그래요, 초가지붕 위에는 둥지를 틀고 있는 황새 한 마리가 있었습니다.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0491-2398M1111-0__200_2-04789558.wav	다음 날 아침, 소년은 장난감 병정을 들고 밖으로 나갔어요.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0380-2398M1111-0__200_2-04787408.wav	반 아이들이 비아냥거리기 시작했습니다.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0263-2398M1111-0__200_2-04793807.wav	왕자가 결심을 지키길 바라는 젖먹이 형제는 자신만큼이나 사악한 세 명의 젊은 신하들을 초대했다.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0124-2398M1111-0__200_2-04787174.wav	곰곰이 따져보니 벌집 하나에 평균 열 마리 이상의 비단벌레가 있었던 것이다.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0481-2398M1111-0__200_2-04794551.wav	이제 나이가 들어 아무 쓸모가 없어.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0203-2398M1111-0__200_2-04785481.wav	지금까지 제가 맛본 기쁨과 즐거움은 현재 겪고 있는 고통에 비하면 아무것도 아닙니다.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0177-2398M1111-0__200_2-04788988.wav	부인은 그 젊고 부유한 바이올린 연주자의 머리카락을 앨범에다 끼워 넣었습니다.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0113-2398M1111-0__200_2-04789592.wav	그때 동물들은 돼지의 감독을 받으면서 순무밭의 잡초를 뽑고 있었습니다.
2398	Training/data/TS_random_01/random/2021-12-15/2398/C0566-2398M1111-0__200_2-04794822.wav	지붕을 뜯자는 제안에 대해 어떻게 생각하십니까?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0604-2456M1112-2__000_0-04938259.wav	아주 예쁜 상자로구나, 열어 봐야겠다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0100-2456M1112-2__000_0-04989153.wav	지난주 배구 경기 결과 알려 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0649-2456M1112-2__000_0-04910697.wav	당신은 그럴 사람이 아니란 걸 알아요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0381-2456M1112-2__000_0-04911606.wav	우주 왕복선은 우주로 여러 번 왔다 갔다 할 수 있어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0529-2456M1112-2__000_0-04927981.wav	그리고 이렇게 물어보았지요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0495-2456M1112-2__000_0-04924094.wav	누군가에게 이런 말 하는 건 처음이야.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0037-2456M1112-2__000_0-04879306.wav	공항 근처에 게스트 하우스 검색해 봐라.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0122-2456M1112-2__000_0-04985994.wav	수원시 비 오고 있는지 말해 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0074-2456M1112-2__000_0-04823825.wav	하얀 튀김 옷을 입히고 기름에 튀겨야 맛있는 튀김이 되기 때문이다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0110-2456M1112-2__000_0-04874336.wav	내일 두 시에 물리치료 예약해 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0468-2456M1112-2__000_0-04807317.wav	네가 뭐라고 말하든, 나는 물을 마셔야 되겠다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0084-2456M1112-2__000_0-04875717.wav	세 시간 후에 안방 전원 켜짐 타이머 설정해 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0522-2456M1112-2__000_0-04818441.wav	어떻게? 네가 보는 것처럼 난 막대에 매달려 있는걸.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0540-2456M1112-2__000_0-04841360.wav	왕벌은 코끼리의 콧등에 버티고 앉았습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0045-2456M1112-2__000_0-04945386.wav	내일 약속 있었나?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0422-2456M1112-2__000_0-04947783.wav	몇 시간 전부터 참고 있었는데 더 이상 참을 수가 없었습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0574-2456M1112-2__000_0-04881410.wav	그래, 미안해 난 평범한 노인일 뿐이란다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0081-2456M1112-2__000_0-04798929.wav	체크인할 건데 어떻게 해야 할지 모르겠어.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0462-2456M1112-2__000_0-04944878.wav	공기가 구역질을 일으키는 듯하고 독했다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0527-2456M1112-2__000_0-04939823.wav	넌 정말 똑똑한 아이구나.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0055-2456M1112-2__200_0-04780223.wav	내가 다른 채널 듣게 해 줄래?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0600-2456M1112-2__000_0-04870945.wav	손님께서 색다른 주택을 원하신다면 이건 어떻습니까?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0526-2456M1112-2__200_0-04781749.wav	노인이 금반지를 문에 대자 문이 열렸다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0092-2456M1112-2__000_0-04870012.wav	거인은 왕자가 주변에서 군인들을 훈련시키고 있다고 생각했습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0237-2456M1112-2__000_0-04986960.wav	학교가 자주 없어지기도 하고, 책과 공책, 책상도 없는 곳이 있습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0534-2456M1112-2__000_0-04840733.wav	밤이 들어 어두워갑니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0016-2456M1112-2__000_0-04955605.wav	주인마님과 작은 아드님이세요. 미사를 보고 돌아오는 길이지요.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0131-2456M1112-2__200_0-04780597.wav	이 기계 잘 안 되는데 직원 불러.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0651-2456M1112-2__000_0-04907965.wav	다시 아까 대답했던 그 학생이 손을 들었지.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0133-2456M1112-2__000_0-04880365.wav	식료품 주문 내역서 다시 볼게.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0513-2456M1112-2__000_0-04858369.wav	아궁이는 불을 때는 곳이에요. 솥을 앉혀 음식도 만들어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0569-2456M1112-2__000_0-04937516.wav	물을 넉넉하게 큰 나무뿌리에 주었어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0566-2456M1112-2__000_0-04860221.wav	지붕을 뜯자는 제안에 대해 어떻게 생각하십니까?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0097-2456M1112-2__000_0-04941936.wav	그중에서 태양과 지구가 속해 있는 은하를 우리 은하라고 불러요.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0043-2456M1112-2__000_0-04823409.wav	정차하면 조수석 문 열어.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0698-2456M1112-2__000_0-04839380.wav	적이 우리의 꾐에 빠질까요?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0459-2456M1112-2__000_0-04987112.wav	어떻게 내가 슬퍼하지 않을 수 있겠니?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0288-2456M1112-2__200_0-04786980.wav	나는 그와 걸음을 맞추고 어디 가서 와인이나 한 잔 기울이자고 했다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0383-2456M1112-2__200_0-04780864.wav	아름다움을 더럽히지 않으려고 한 것이니 노여움을 푸세요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0460-2456M1112-2__200_0-04782614.wav	햇살은 쨍쨍 내려 쪼이고, 하늘에는 구름 한 점 없습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0113-2456M1112-2__000_0-04848383.wav	그때 동물들은 돼지의 감독을 받으면서 순무밭의 잡초를 뽑고 있었습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0425-2456M1112-2__000_0-04909022.wav	모두 일곱 대의 수레에는 닳아빠진 신발들이 가득했다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0139-2456M1112-2__000_0-04805451.wav	생필품 위치 알려 주게.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0630-2456M1112-2__000_0-04886367.wav	오늘 그대는 내가 말한 대로 한 착한 사람이었소?
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0011-2456M1112-2__000_0-04926987.wav	내일 업무 일정 정리해서 알려 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0064-2456M1112-2__000_0-04956948.wav	아저씨는 저한테 전혀 관심이 없으니까 샘 같은 건 전혀 안 나겠죠.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0621-2456M1112-2__000_0-04805351.wav	흙이나 모래, 자갈 따위가 층층이 쌓여 있는 곳에 많단다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0442-2456M1112-2__000_0-04862601.wav	여왕은 급히 딸을 불러서 그것을 보게 했다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0167-2456M1112-2__000_0-04908402.wav	지사들이 옥에 다녀 나가서는 왜놈에게 순종하여 구질구질하게 살아가는 사람이 많았다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0435-2456M1112-2__000_0-04862238.wav	세상은 무척 아름다웠어요.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0022-2456M1112-2__000_0-04987098.wav	내일 또 부를 거니까 즐겨찾기에 넣어 놔.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0539-2456M1112-2__000_0-04926735.wav	관찰 시간을 적어요.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0123-2456M1112-2__000_0-04795427.wav	거실이랑 부엌에 불 좀 켜 놔.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0090-2456M1112-2__000_0-04988250.wav	만약 돈을 제때 갚지 못하면 살 일 파운드를 떼어 주겠다는 약속을 해 주고 말았어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0560-2456M1112-2__000_0-04793663.wav	장난감 병정은 무서웠어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0207-2456M1112-2__200_0-04787670.wav	그녀는 움직이지 않고 있는 도깨비불을 주시하며 앞으로 나아갔습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0272-2456M1112-2__000_0-04880609.wav	영국의 가축들아, 아일랜드의 가축들아, 모든 땅과 나라의 가축들아.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0437-2456M1112-2__000_0-04885511.wav	옥수수 알갱이로 뭘 하시게요?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0542-2456M1112-2__200_0-04782671.wav	아줌마는 극장 안에 있었고, 나도 그 안에 있었다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0398-2456M1112-2__000_0-04793885.wav	난, 동굴 속에 처박혀 빵 껍질이나 뜯어 먹으며 살 거야.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0060-2456M1112-2__000_0-04885063.wav	우리 집 로봇 청소기 세기 일 단계로 맞춰 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0506-2456M1112-2__000_0-04927532.wav	걔는 아무도 해치지 않아.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0078-2456M1112-2__000_0-04909865.wav	그러면 난 다시 이 광장의 가볍고 느슨한 모래를 가지고 장난을 칠 거야.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0458-2456M1112-2__000_0-04926693.wav	아가씨는 굉장히 젊고, 사랑스러우며, 살결이 고왔답니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0019-2456M1112-2__200_0-04783177.wav	그럴 리가 없어, 그 녀석을 내가 죽여 버렸는데 도대체 어떻게 된 일이지?
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0003-2456M1112-2__000_0-04878637.wav	오늘은 커피 안 마실 거야.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0441-2456M1112-2__000_0-04860397.wav	그들은 낮은 음성으로 말을 나눴다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0135-2456M1112-2__200_0-04787632.wav	처음 우리에게 왔을 때는 신경질을 부리고 사나워서 힘들었어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0376-2456M1112-2__000_0-04799985.wav	그녀는 신고 있던 슬리퍼를 벗어 대왕 쥐에게 힘껏 던졌어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0663-2456M1112-2__000_0-04868664.wav	그동안 손님들은 근엄한 얼굴로 고아원 내부를 둘러보았다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0165-2456M1112-2__000_0-04925361.wav	오월의 교정은 천국 같아요. 모든 나무에 꽃이 피고, 아름다운 신록으로 변하거든요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0538-2456M1112-2__000_0-04927712.wav	두 번째는 먹잇감을 잡아 가두는 주머니를 가지고 있지.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0457-2456M1112-2__000_0-04932646.wav	노파의 입으로부터 동네 사람에게 전파되었습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0008-2456M1112-2__000_0-04872982.wav	텔레그램으로 이 링크 공유해라.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0155-2456M1112-2__000_0-04848111.wav	나도 기념으로 윤군의 시계를 받고 내 시계를 윤군에게 주었다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0134-2456M1112-2__000_0-04909525.wav	집 주변 음식점 찾아서 전화 걸어 주세요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0393-2456M1112-2__000_0-04910156.wav	나중에는 바이올린도 황금으로 변했습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0382-2456M1112-2__000_0-04960480.wav	저 여인을 그냥 죽게 둘 수는 없어.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0093-2456M1112-2__200_0-04780378.wav	나 일일사에 전화 걸란다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0680-2456M1112-2__000_0-04876078.wav	그녀의 의붓딸은 저녁을 준비하고 있었습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0536-2456M1112-2__000_0-04986653.wav	해가 머리 위에 있다면 점심때야.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0012-2456M1112-2__000_0-04947380.wav	민원 신고하게 고객센터 가르쳐 줘.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0047-2456M1112-2__000_0-04882952.wav	대출한 도서 받아 주세요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0196-2456M1112-2__200_0-04784172.wav	이 물을 마셔 보니 어느새 물은 맛있는 포도주로 변해 있었습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0357-2456M1112-2__000_0-04793164.wav	그 백조의 양 날개 사이에 어린 공주가 앉아 있었다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0351-2456M1112-2__200_0-04780624.wav	저 콩을 주워 먹는 모양을 봐.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0036-2456M1112-2__000_0-04908208.wav	급히 딸한테 전화할래?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0558-2456M1112-2__000_0-04840990.wav	몸속에 무슨 문제가 생겼는지 알아볼 때 사용해요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0634-2456M1112-2__000_0-04881989.wav	그런데 그 무렵 한 요정이 이 숲으로 이사를 왔다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0009-2456M1112-2__000_0-04911739.wav	엘리베이터 문이 안 열리는데 직원 좀 불러.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0546-2456M1112-2__000_0-04926634.wav	바람이 불어오면 꼬투리 안의 씨앗들은 밖으로 나와요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0397-2456M1112-2__000_0-04926717.wav	디플레이션의 문제는 바로 이 거품경제에 있어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0682-2456M1112-2__000_0-04925236.wav	군수가 된 청년은 더욱 열심히 일했습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0119-2456M1112-2__000_0-04847268.wav	태고의 시대부터 현재까지 이어지는 그 위대함과 재능에 대해서 말이죠.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0556-2456M1112-2__000_0-04926658.wav	전 세계 곳곳으로 퍼져 사람들에게 웃음을 선사했습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0094-2456M1112-2__000_0-04942461.wav	메뉴에 당근이 들어갔어?
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0130-2456M1112-2__000_0-04861198.wav	차 번호 검색 가능해?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0483-2456M1112-2__000_0-04881940.wav	현관에서 아름다운 부인과 이야기를 하고 계십니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0020-2456M1112-2__000_0-04959618.wav	즐겨찾기에서 여기는 삭제해 줘.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0027-2456M1112-2__000_0-04924461.wav	차량 열선 시트 켜.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0331-2456M1112-2__000_0-04807576.wav	돌멩이를 빼서 발은 편해졌지만, 상처가 깊어서 무척 아팠습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0696-2456M1112-2__000_0-04910408.wav	호텔로 다시 가 부모와 함께 객실에서 식사를 마쳤다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0427-2456M1112-2__000_0-04913466.wav	전화기를 타고 들려오는 현미의 목소리에 윤기가 없었다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0672-2456M1112-2__000_0-04940373.wav	이 별에는 합쳐서 모두 이십억쯤 되는 사람들이 살고 있습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0046-2456M1112-2__000_0-04925203.wav	문화 행사하는 곳 위치 띄워 줘.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0028-2456M1112-2__000_0-04799698.wav	매주 월요일 아침 일곱 시에 시동 예약해.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0318-2456M1112-2__200_0-04787114.wav	서서히 몸의 색깔이 짙어지고 삼십 분 정도 지나면 보통 매미와 똑같은 색깔로 변합니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0596-2456M1112-2__000_0-04909363.wav	나는 집에 돌아와서 과거에 실망한 뜻을 아뢰었다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0612-2456M1112-2__000_0-04956650.wav	저 멀리서 두더지들이 뒤뚱뒤뚱 몰려왔어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0595-2456M1112-2__000_0-04886209.wav	어느 부활제 전날, 농부들은 숲속에 모였습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0024-2456M1112-2__000_0-04882512.wav	좌석 예약 취소 좀 해 줘.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0079-2456M1112-2__000_0-04940005.wav	이동 경로 갓길로.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0616-2456M1112-2__000_0-04873563.wav	다시 돌아온 이원수를 보자 신사임당은 화를 내었습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0306-2456M1112-2__000_0-04821937.wav	그가 내려가는 길 한복판에 호랑이 한 마리가 턱 버티고 서 있는 것이 보였습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0025-2456M1112-2__000_0-04940457.wav	로봇 청소기 위치 띄워 볼래?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0233-2456M1112-2__000_0-04841678.wav	후원자의 단 한 가지 요구 사항은 자신에게 매주 편지를 보내라는 것이었어요.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0023-2456M1112-2__200_0-04780124.wav	점심시간에 뭐 나와?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0484-2456M1112-2__000_0-04986751.wav	빈손으로 가면 할머니가 날 잡아먹겠다고 할지도 모르거든요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0256-2456M1112-2__000_0-04947257.wav	이제 너희들을 우리 초등학교를 대표하는 역사 탐험대로 임명하마.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0617-2456M1112-2__000_0-04800074.wav	한참을 기다렸으나 꾀꼬리는커녕, 참새도 오지 않았습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0033-2456M1112-2__000_0-04932303.wav	마트 주차요금 조회.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0074-2456M1112-2__000_0-04880131.wav	모든 조명 이 단계로 조절해 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0079-2456M1112-2__000_0-04942555.wav	백성이 편안한 마음으로 임금을 믿고 살아야 나라가 편안할 수 있는 것이오.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0498-2456M1112-2__000_0-04959814.wav	이 탑 위에 앉아서 저 아래를 재미있게 구경하는 거야.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0057-2456M1112-2__000_0-04928150.wav	얼굴이나 키, 목소리까지 똑같은 쌍둥이라도 지문은 다르단다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0077-2456M1112-2__000_0-04908014.wav	차량 내부 녹화된 영상 보여 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0523-2456M1112-2__000_0-04857773.wav	결국 난 다시 고향으로 돌아왔던 것입니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0302-2456M1112-2__000_0-04838322.wav	어제 편지를 보았다면 당신은 아마도 내가 그러리라는 짐작을 했을게요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0413-2456M1112-2__200_0-04781092.wav	집 안으로 들여서 몸을 녹이게 하고 먹을 것을 주도록 하여라.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0545-2456M1112-2__000_0-04959514.wav	발은 납작하게 생겼어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0026-2456M1112-2__000_0-04926041.wav	안압지는 달을 담은 연못, 별을 담는 연못, 별을 담는 우물입니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0035-2456M1112-2__000_0-04931608.wav	아버지와 어머니가 젊은 시절에 살았던 인디언 마을에 가고 싶다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0439-2456M1112-2__000_0-04860275.wav	그는 넓은 호박 밭을 가꾸며 그곳에서 생활합니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0504-2456M1112-2__200_0-04781605.wav	그때부터 죄수복을 입고 감옥살이를 시작했습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0059-2456M1112-2__000_0-04882766.wav	친구에게 카카오톡 보내 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0421-2456M1112-2__000_0-04847410.wav	모두 함께 검은 표범을 공격하라.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0689-2456M1112-2__000_0-04961464.wav	이런 걸 어떻게 다 준비했니?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0445-2456M1112-2__200_0-04781346.wav	닭치는 여자는 늙은 까마귀들만 아는 좋은 무덤을 얻었습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0472-2456M1112-2__200_0-04781416.wav	공장에는 많은 독일 직공들이 와서 일하고 있었다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0379-2456M1112-2__000_0-04929977.wav	당신네들의 악덕이 그나마 우리에게 먹을 것을 주지요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0544-2456M1112-2__000_0-04927489.wav	어린 왕자는 조금 망설이더니 자리에서 일어났습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0609-2456M1112-2__000_0-04928390.wav	그는 모시라는 이름의 고양이를 한 마리 데리고 왔어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0438-2456M1112-2__000_0-04799864.wav	오늘은 밤에 학교에서 토론회가 있으니까.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0130-2456M1112-2__000_0-04822466.wav	도구는 일을 쉽게 할 수 있도록 사람이 직접 손으로 잡고 사용하는 것을 말해.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0254-2456M1112-2__000_0-04818819.wav	자네는 어두우나 환하나 안 보이는 건 마찬가지인데 그게 무슨 상관인가.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0671-2456M1112-2__000_0-04799026.wav	아들은 재산을 받아 아버지의 곁을 떠났습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0061-2456M1112-2__000_0-04986689.wav	개울 건너편에서 한 할머니가 셀 수 없을 만큼 많은 거위 떼를 몰고 오는 중이었다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0356-2456M1112-2__200_0-04780647.wav	끝을 위로 향하게 하고 말이야.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0699-2456M1112-2__200_0-04782389.wav	아들은 곧 그 나무를 보고 길을 찾을 수가 있었습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0508-2456M1112-2__000_0-04987168.wav	축제일도 다가왔는데 우선 집안을 치워야지.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0594-2456M1112-2__000_0-04956343.wav	볼 만한 손님도 없이 그저 이 집 저 집 떠들고 돌아다니는.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0694-2456M1112-2__000_0-04883985.wav	사람들은 의아하다는 듯이 서로 마주 보았습니다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0348-2456M1112-2__000_0-04883650.wav	이 방울 소리를 듣고 수녀님들이 제가 있다는 것을 알고 미리 피한답니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0112-2456M1112-2__000_0-04940804.wav	에너지 절약 모드로 설정해.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0015-2456M1112-2__200_0-04780099.wav	음악 시간에 뭐 해?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0496-2456M1112-2__000_0-04818971.wav	지팡이 역시 꽃들과 어울려 춤을 추기 시작했지요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0491-2456M1112-2__000_0-04931768.wav	다음 날 아침, 소년은 장난감 병정을 들고 밖으로 나갔어요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0151-2456M1112-2__200_0-04783797.wav	곧장 술자리로 가서는 사과가 든 자루를 난로에 기대어 세워 놓았습니다.
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0002-2456M1112-2__000_0-04986300.wav	평일 주차요금은 어떻게 되나요?
2456	Training/data/TS_common_01/common/2021-12-15/2456/B0135-2456M1112-2__000_0-04807697.wav	삼성 주 등락 보여 줘.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0443-2456M1112-2__000_0-04925853.wav	사자 대왕님 계십니까?
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0661-2456M1112-2__000_0-04986517.wav	중국 사람의 중산계급 정도의 생활을 유지할 수가 있었다.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0576-2456M1112-2__000_0-04822238.wav	당장 그 사람을 여기로 데리고 와요.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0611-2456M1112-2__000_0-04928625.wav	모두가 이렇게 난처해하고 있으니 빨리 말해 봐.
2456	Training/data/TS_random_01/random/2021-12-15/2456/C0411-2456M1112-2__000_0-04798172.wav	걱정하지 말고 잘 자렴.
